,track_id,track_name,first_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature,mood
723,6RMltEudPPFoJuUoshxRBB,Toroka,Christian Kuria,0.641,0.438,5,-7.029,1,0.132,0.905,0.000134,0.108,0.343,67.529,spotify:track:6RMltEudPPFoJuUoshxRBB,202075,4,calm
724,6QkOMriITXf0oqpga33HnP,meet me in brooklyn,Yaya Bey,0.538,0.521,8,-7.061,1,0.0856,0.0576,0.0,0.471,0.397,74.825,spotify:track:6QkOMriITXf0oqpga33HnP,89617,4,calm
725,4npKDsY9jICNTZ9k1OCJWv,Selene,Night Tapes,0.577,0.558,11,-5.142,0,0.0313,0.104,0.00822,0.131,0.487,85.961,spotify:track:4npKDsY9jICNTZ9k1OCJWv,294640,4,calm
726,2MccEWWQ00oLtGjeOQKibQ,Seigfried,Justice Der,0.373,0.0714,4,-22.641,0,0.0441,0.991,0.902,0.0914,0.116,155.638,spotify:track:2MccEWWQ00oLtGjeOQKibQ,373014,4,calm
727,0goA2cYxU9k2XfQHzo6WcP,2 Oceans,Trevor Hall,0.588,0.569,9,-7.721,1,0.0295,0.303,0.0342,0.101,0.209,101.988,spotify:track:0goA2cYxU9k2XfQHzo6WcP,213056,4,calm
728,0h05w1cUux37nKKZX66vNZ,I Should Be Alone Right Now,Refs,0.431,0.296,8,-9.113,1,0.0637,0.419,0.0,0.0923,0.127,89.791,spotify:track:0h05w1cUux37nKKZX66vNZ,220655,4,calm
729,5EQxUpN2n5MUXtqIGbUOzk,safety,greek,0.437,0.309,6,-12.927,1,0.032,0.38,0.0,0.15,0.44,100.009,spotify:track:5EQxUpN2n5MUXtqIGbUOzk,183600,3,calm
730,6ftZsEYeGn9lHusYfW2Ync,Medium Rare,Mndsgn,0.397,0.356,0,-10.963,1,0.0308,0.0768,0.111,0.189,0.11,119.618,spotify:track:6ftZsEYeGn9lHusYfW2Ync,329161,3,calm
731,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,137773,4,calm
732,7D0RhFcb3CrfPuTJ0obrod,Sparks,Coldplay,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617,spotify:track:7D0RhFcb3CrfPuTJ0obrod,227093,3,calm
733,2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,spotify:track:2L9N0zZnd37dwF0clgxMGI,182888,3,calm
734,3MBWR1rqc72QGiFIaOpKv6,Little Life,Cordelia,0.507,0.0606,11,-15.605,1,0.0342,0.92,2.62e-06,0.111,0.173,130.629,spotify:track:3MBWR1rqc72QGiFIaOpKv6,270316,5,calm
735,0SpkyS1Q4MD8GaVcP5YjT4,Sunsetz,Cigarettes After Sex,0.405,0.479,5,-9.396,1,0.0301,0.0527,0.795,0.0974,0.131,75.37,spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,215150,4,calm
736,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,245426,4,calm
737,5uu2OCGGrTRS1sIvlMgKwe,i am not who i was,Chance Peña,0.697,0.22,0,-13.696,1,0.042,0.703,0.0,0.0891,0.194,129.966,spotify:track:5uu2OCGGrTRS1sIvlMgKwe,145438,4,calm
738,6cx5CvFhqN19efStehJqoW,Valentine,Laufey,0.472,0.204,3,-13.065,1,0.0452,0.917,0.0,0.107,0.224,82.51,spotify:track:6cx5CvFhqN19efStehJqoW,168907,4,calm
739,3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,0.62,0.409,1,-10.146,1,0.0282,0.77,0.0542,0.105,0.582,113.946,spotify:track:3iBgrkexCzVuPy4O9vx7Mf,135067,3,calm
740,24ntSW3QVJzR79lHAAOTaY,Texas Sun,Khruangbin,0.636,0.634,7,-10.01,1,0.0342,0.0364,0.147,0.0998,0.599,111.563,spotify:track:24ntSW3QVJzR79lHAAOTaY,252812,4,calm
741,1knUACOt5yfNAYn7gnYQVt,Work,Charlotte Day Wilson,0.623,0.296,1,-8.036,1,0.0311,0.522,0.211,0.0801,0.158,129.949,spotify:track:1knUACOt5yfNAYn7gnYQVt,224482,3,calm
742,7qcXUzPwoxSBFxjTbNrV0B,The Gold - Phoebe Bridgers Version,Manchester Orchestra,0.299,0.399,10,-12.176,1,0.0376,0.816,0.00117,0.147,0.302,158.253,spotify:track:7qcXUzPwoxSBFxjTbNrV0B,233227,3,calm
743,27hhIs2fp6w06N5zx4Eaa5,Dream A Little Dream Of Me,The Mamas & The Papas,0.413,0.313,7,-13.138,1,0.0519,0.791,1.5e-06,0.0727,0.349,92.515,spotify:track:27hhIs2fp6w06N5zx4Eaa5,194427,4,calm
744,7KX65PC1UZuImsUInThbav,Cold Little Heart - Radio Edit,Michael Kiwanuka,0.629,0.58,7,-6.208,0,0.0278,0.357,0.000353,0.436,0.655,110.264,spotify:track:7KX65PC1UZuImsUInThbav,210300,4,calm
745,3hhbDnFUb2bicI2df6VurK,River,Leon Bridges,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,spotify:track:3hhbDnFUb2bicI2df6VurK,240200,4,calm
746,7CiDwKE62N6ey3LyG6s7xc,In My Room,Chance Peña,0.408,0.338,4,-13.626,1,0.0431,0.521,0.000639,0.0732,0.1,133.943,spotify:track:7CiDwKE62N6ey3LyG6s7xc,177609,3,calm
747,3SktMqZmo3M9zbB7oKMIF7,Gravity,John Mayer,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,spotify:track:3SktMqZmo3M9zbB7oKMIF7,245827,3,calm
748,3MwHZDGwAR8RjZZBriBqmx,Next to You,John Vincent III,0.443,0.419,7,-7.975,1,0.0321,0.633,0.00183,0.404,0.0719,132.204,spotify:track:3MwHZDGwAR8RjZZBriBqmx,256520,4,calm
749,1ptwL6lZNLc654XAaHqcHb,Unknown / Nth,Hozier,0.475,0.178,7,-9.976,1,0.0347,0.745,0.000189,0.0899,0.23,136.687,spotify:track:1ptwL6lZNLc654XAaHqcHb,280107,4,calm
750,0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,0.421,0.285,2,-9.43,0,0.0293,0.829,1.55e-06,0.233,0.402,85.861,spotify:track:0zGLlXbHlrAyBN1x6sY0rb,196133,4,calm
751,7uWFUpGuEfmxYeymkV95jn,Time in a Bottle,Jim Croce,0.533,0.157,2,-16.838,1,0.0374,0.888,0.0,0.108,0.587,134.019,spotify:track:7uWFUpGuEfmxYeymkV95jn,148587,3,calm
752,3WGsYiBXmaT8XyY4Fmry2v,Big Jet Plane,Angus & Julia Stone,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.274,109.959,spotify:track:3WGsYiBXmaT8XyY4Fmry2v,239147,4,calm
753,0VNzEY1G4GLqcNx5qaaTl6,Vincent,Don McLean,0.419,0.085,7,-19.387,1,0.0362,0.908,5.33e-06,0.34,0.458,91.509,spotify:track:0VNzEY1G4GLqcNx5qaaTl6,243493,3,calm
754,3AqPL1n1wKc5DVFFnYuJhp,To Build A Home,The Cinematic Orchestra,0.264,0.128,9,-15.443,1,0.034,0.885,0.352,0.105,0.0774,148.499,spotify:track:3AqPL1n1wKc5DVFFnYuJhp,370667,4,calm
755,0KmgJyW4GDgonqsoyx0CZ3,Astronomy,Conan Gray,0.471,0.335,4,-8.767,0,0.0273,0.593,2.11e-05,0.297,0.111,145.252,spotify:track:0KmgJyW4GDgonqsoyx0CZ3,243907,3,calm
756,5bIgzvxvlefRUCQK9JPocF,Garden Song,Phoebe Bridgers,0.426,0.274,0,-16.649,1,0.146,0.856,0.00658,0.111,0.169,100.255,spotify:track:5bIgzvxvlefRUCQK9JPocF,219682,4,calm
757,4WMMaqVZIlUnDvICcXWgeZ,Better Than,Lake Street Dive,0.787,0.283,0,-11.679,1,0.0354,0.631,0.0134,0.097,0.406,77.595,spotify:track:4WMMaqVZIlUnDvICcXWgeZ,215880,4,calm
758,6RQ0i7rApnnWSI8uEiGVVF,Why Don't You,Cleo Sol,0.43,0.592,0,-7.55,0,0.15,0.136,0.0905,0.112,0.599,54.585,spotify:track:6RQ0i7rApnnWSI8uEiGVVF,228990,4,calm
759,7ubd6wvhN4TKMwQUy6hR69,Ladyfingers,Herb Alpert & The Tijuana Brass,0.347,0.299,3,-14.462,1,0.0401,0.979,0.93,0.178,0.556,86.15,spotify:track:7ubd6wvhN4TKMwQUy6hR69,164547,4,calm
760,4AKUOaCRcoKTFnVI9LtsrN,White Gloves,Khruangbin,0.635,0.3,2,-13.957,0,0.0285,0.707,0.829,0.574,0.772,91.452,spotify:track:4AKUOaCRcoKTFnVI9LtsrN,218307,4,calm
761,47KDDZgFiX1w6RFOuLXsSn,Tomorrow,Shakey Graves,0.564,0.354,7,-10.85,1,0.0334,0.73,3.43e-06,0.208,0.423,98.075,spotify:track:47KDDZgFiX1w6RFOuLXsSn,240587,3,calm
762,7LNm1oWd6PniO9wRYpNY5o,j's lullaby (darlin' i'd wait for you),Delaney Bailey,0.54,0.11,8,-19.885,1,0.0328,0.498,0.000614,0.0781,0.172,76.068,spotify:track:7LNm1oWd6PniO9wRYpNY5o,290132,4,calm
763,6Dq2LzijkY9WNPwBGDah4L,Didn't I,Darondo,0.463,0.382,5,-11.682,1,0.0278,0.897,0.263,0.108,0.638,74.573,spotify:track:6Dq2LzijkY9WNPwBGDah4L,209160,4,calm
764,1ILEK6NRfxoseoPnolRcVA,Holocene,Bon Iver,0.374,0.304,1,-14.52,1,0.0302,0.943,0.298,0.126,0.147,147.969,spotify:track:1ILEK6NRfxoseoPnolRcVA,336613,4,calm
765,74uoN2UfgdUAzwVeFaRUE2,Me & My Dog,boygenius,0.487,0.509,0,-9.051,1,0.0241,0.58,0.00878,0.115,0.2,94.017,spotify:track:74uoN2UfgdUAzwVeFaRUE2,206465,4,calm
766,3SsGrCb1eaSpGhRDqPaTln,Snowbank Blues,The Backseat Lovers,0.588,0.182,5,-11.487,1,0.0302,0.738,0.000427,0.128,0.217,95.915,spotify:track:3SsGrCb1eaSpGhRDqPaTln,197747,4,calm
767,2L93TdW2GMue1H2zlkt30F,Suzanne,Leonard Cohen,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,spotify:track:2L93TdW2GMue1H2zlkt30F,229293,4,calm
768,7wTXoVGiDC9jS0oxdfwLKv,Black Leaves,KIRBY,0.66,0.254,5,-9.643,0,0.0454,0.783,0.0,0.362,0.393,136.186,spotify:track:7wTXoVGiDC9jS0oxdfwLKv,104280,4,calm
769,4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,Ray LaMontagne,0.522,0.256,10,-11.216,1,0.0258,0.86,0.000806,0.142,0.13,76.349,spotify:track:4PuUa8e5s7P3Zv1IdCGIsa,296387,4,calm
770,0DwaOWI1kC2s98qLj0LTDd,La Lune,Billie Marten,0.296,0.342,2,-11.879,1,0.0471,0.882,0.000967,0.0748,0.0794,52.001,spotify:track:0DwaOWI1kC2s98qLj0LTDd,187267,4,calm
771,6UIxGIqWlO5wsddY44AV1R,Naked as We Came,Iron & Wine,0.386,0.205,4,-16.699,1,0.0366,0.653,0.0448,0.106,0.623,172.373,spotify:track:6UIxGIqWlO5wsddY44AV1R,152613,4,calm
772,0kKrJbP4oATz98qQp2iXeC,Movie,Tom Misch,0.784,0.381,7,-11.446,1,0.0739,0.394,0.0158,0.268,0.185,122.026,spotify:track:0kKrJbP4oATz98qQp2iXeC,357357,3,calm
773,0pMfPzdRiPAoSM9yWF4OcT,Golden Hour,Kacey Musgraves,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,198453,4,calm
774,7DYkWTA0ckaqm2MFfAIlQr,Ne Me Quitte Pas (Don't Leave Me),Orion Sun,0.617,0.5,6,-5.747,1,0.034,0.386,0.00521,0.107,0.516,90.026,spotify:track:7DYkWTA0ckaqm2MFfAIlQr,168747,4,calm
775,0620OecAlwJQxWieRW4L9s,Bless the Telephone,Labi Siffre,0.567,0.175,2,-17.466,0,0.0483,0.978,2.14e-05,0.103,0.229,135.521,spotify:track:0620OecAlwJQxWieRW4L9s,100747,4,calm
776,5OplD6jkrUT7XJFFIM6mph,Oh No,Biig Piig,0.697,0.41,7,-9.149,1,0.144,0.412,0.79,0.111,0.377,166.133,spotify:track:5OplD6jkrUT7XJFFIM6mph,164947,4,calm
777,4A6zEXlSk7xIIqDh92iZ26,It's Our Love,Thee Sacred Souls,0.599,0.471,7,-10.033,1,0.0285,0.0877,0.0148,0.0898,0.802,122.168,spotify:track:4A6zEXlSk7xIIqDh92iZ26,227907,4,calm
778,4PFiLGx8jAzcAJxwPLUeZ9,Cigarettes and Coffee,Otis Redding,0.483,0.275,0,-13.609,1,0.0418,0.232,0.0,0.125,0.31,138.063,spotify:track:4PFiLGx8jAzcAJxwPLUeZ9,240800,3,calm
779,4FE9SgxcOoCNuGnaaU8TXz,When the Night is Over,Lord Huron,0.686,0.413,6,-6.332,0,0.0263,0.103,0.115,0.122,0.595,95.989,spotify:track:4FE9SgxcOoCNuGnaaU8TXz,311227,3,calm
780,7uhINGViZPygI2AljxO8KN,cold/mess,Prateek Kuhad,0.509,0.477,11,-6.571,1,0.0262,0.309,0.0168,0.158,0.283,146.031,spotify:track:7uhINGViZPygI2AljxO8KN,281219,3,calm
781,3MLwKelG4PQ7rXkd8Qjz4g,Guilty,Lady Wray,0.617,0.714,5,-6.533,0,0.0751,0.207,0.000569,0.0699,0.675,90.783,spotify:track:3MLwKelG4PQ7rXkd8Qjz4g,214573,4,calm
782,1uZIL52W5zXEF55fCh5lqP,Rearrange Us,Mt. Joy,0.792,0.489,9,-7.296,1,0.0263,0.657,0.0205,0.111,0.477,98.973,spotify:track:1uZIL52W5zXEF55fCh5lqP,188067,4,calm
783,6kle4XS7gyiUIb0tmsyCf4,Is It Any Wonder?,Durand Jones & The Indications,0.546,0.38,2,-6.279,0,0.0291,0.633,0.593,0.0899,0.408,137.02,spotify:track:6kle4XS7gyiUIb0tmsyCf4,276600,4,calm
784,4Fs6KJzg4d0xrGZt7wrC0M,When I Get My Hands On You,The New Basement Tapes,0.906,0.213,1,-13.936,0,0.0789,0.0174,0.0753,0.0986,0.485,135.309,spotify:track:4Fs6KJzg4d0xrGZt7wrC0M,190400,4,calm
785,4lrkAUjZqFCofSF4QplDYd,Trick To Happy,Bahamas,0.755,0.289,2,-9.658,1,0.0614,0.535,0.000529,0.109,0.646,177.98,spotify:track:4lrkAUjZqFCofSF4QplDYd,204453,4,calm
786,3C3KF3yVvF7iIsGxkmr6VB,Take Some Time,Wilderado,0.621,0.61,10,-9.088,1,0.0358,0.141,0.0462,0.11,0.85,80.008,spotify:track:3C3KF3yVvF7iIsGxkmr6VB,210895,4,calm
787,7412fpVfB2PSSb1nENQczC,Sheep,Mt. Joy,0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,spotify:track:7412fpVfB2PSSb1nENQczC,215180,4,calm
788,4RJYhQEGxI42b2OkiA6eYP,Low,Chet Faker,0.651,0.535,1,-8.727,1,0.06,0.125,0.184,0.158,0.565,79.538,spotify:track:4RJYhQEGxI42b2OkiA6eYP,274424,4,calm
789,2BGyfq5k9xGO9019bUsYFk,jordan,Joy Oladokun,0.347,0.315,4,-9.792,1,0.0337,0.545,3.53e-06,0.0966,0.171,96.079,spotify:track:2BGyfq5k9xGO9019bUsYFk,241200,4,calm
790,5WjTrSEmsfIC1WDwIquuwT,raw,LOONY,0.817,0.4,6,-6.516,0,0.165,0.334,3.37e-05,0.0934,0.438,81.058,spotify:track:5WjTrSEmsfIC1WDwIquuwT,186433,4,calm
791,62wdQ5CInFr7cjISqrr46f,Baby,Donnie & Joe Emerson,0.508,0.325,2,-11.627,1,0.037,0.96,0.00259,0.188,0.274,92.187,spotify:track:62wdQ5CInFr7cjISqrr46f,250533,4,calm
792,2cRYvcyWfz7jieYIBkI7JR,lovers’ carvings,Bibio,0.558,0.469,7,-5.5,1,0.0316,0.68,0.91,0.532,0.427,118.064,spotify:track:2cRYvcyWfz7jieYIBkI7JR,238640,4,calm
793,3gwfEBrFpzEFCZMjw7mqxA,That Was Yesterday,Leon Bridges,0.382,0.33,9,-6.182,1,0.0435,0.926,0.000578,0.0744,0.3,181.455,spotify:track:3gwfEBrFpzEFCZMjw7mqxA,230013,3,calm
794,0CuXzMEgFzuQhLEYQHYas4,This Too Shall Last,Anderson East,0.503,0.49,4,-8.553,1,0.0279,0.323,0.799,0.0873,0.68,148.884,spotify:track:0CuXzMEgFzuQhLEYQHYas4,222400,4,calm
795,7xM33k6Z3ADF8pEmIClcnz,This Feeling,Alabama Shakes,0.625,0.334,7,-11.514,1,0.0361,0.844,0.00458,0.113,0.306,130.823,spotify:track:7xM33k6Z3ADF8pEmIClcnz,268853,4,calm
796,52TZItSmEl1Cb3Ai55Bwdi,I have more than enough,Searows,0.418,0.264,3,-14.483,1,0.036,0.923,0.00149,0.13,0.134,112.05,spotify:track:52TZItSmEl1Cb3Ai55Bwdi,328099,4,calm
797,2OMlPoee6u5IJzWTXhS2jN,Everything Is Just a Mess,The Brook & The Bluff,0.81,0.471,3,-10.148,1,0.0495,0.639,0.00295,0.0774,0.525,111.971,spotify:track:2OMlPoee6u5IJzWTXhS2jN,283191,4,calm
798,48jV8AW50589btXi0Hs5f4,Lancaster Nights,Charlie Burg,0.745,0.387,1,-12.839,0,0.0327,0.179,0.00633,0.0736,0.772,95.985,spotify:track:48jV8AW50589btXi0Hs5f4,190470,4,calm
799,2zBY88nji53AVJ2kczRvBO,There Is Something on Your Mind,Big Jay McNeely,0.463,0.309,3,-8.701,0,0.12,0.8,1.18e-05,0.201,0.506,52.138,spotify:track:2zBY88nji53AVJ2kczRvBO,202467,3,calm
800,1VwPTHAfPvcL1ZubK6qabL,Don't Let Me Down - Demo,Joy Crookes,0.696,0.14,9,-11.509,1,0.0334,0.818,0.000354,0.148,0.203,80.831,spotify:track:1VwPTHAfPvcL1ZubK6qabL,195535,3,calm
801,099OI5KEJXIIj1GezRIWU0,Make Out in My Car - Sufjan Stevens Version,Moses Sumney,0.547,0.379,5,-11.655,1,0.0307,0.973,0.0155,0.123,0.655,149.85,spotify:track:099OI5KEJXIIj1GezRIWU0,166880,4,calm
802,3tjnCI2F64MOrRzi3NgXCA,Sexy Weekend,Scoundrels,0.748,0.446,5,-7.771,1,0.0304,0.733,2.83e-06,0.107,0.579,98.076,spotify:track:3tjnCI2F64MOrRzi3NgXCA,251256,3,calm
803,5aivQ5CkXXHJoMLy0o92HL,You Send Me,Sam Cooke,0.577,0.254,4,-10.13,0,0.0302,0.915,0.0,0.136,0.472,96.77,spotify:track:5aivQ5CkXXHJoMLy0o92HL,162467,4,calm
804,1KhSRq5A95Pj3yseW6uK7P,Used To Be Friends,Searows,0.487,0.238,3,-14.761,1,0.0294,0.918,0.000221,0.0978,0.203,58.292,spotify:track:1KhSRq5A95Pj3yseW6uK7P,335503,4,calm
805,4MEhUxj35YRT7mqMaJgcWB,"Fall, Fall, Fall",Caamp,0.569,0.146,6,-12.568,1,0.046,0.905,0.00951,0.106,0.216,116.928,spotify:track:4MEhUxj35YRT7mqMaJgcWB,281180,3,calm
806,5sOft06wJLNSza2YwnE2MO,iFeel,((( O ))),0.608,0.411,3,-10.07,1,0.0344,0.898,0.912,0.154,0.104,149.979,spotify:track:5sOft06wJLNSza2YwnE2MO,269638,4,calm
807,6cpJNjQmY57lHVoVdAiFN8,Hannah Sun,Lomelda,0.66,0.267,8,-17.097,1,0.0443,0.895,0.142,0.223,0.311,72.242,spotify:track:6cpJNjQmY57lHVoVdAiFN8,208383,4,calm
808,3x8IsQzb1KhPPo6zNGzzL1,Lay Down,Son Little,0.467,0.257,5,-10.123,1,0.0314,0.775,0.0,0.118,0.255,106.605,spotify:track:3x8IsQzb1KhPPo6zNGzzL1,228000,3,calm
809,0AXHqychsqAuL0ZNXI3kWq,Misnomer,The Brook & The Bluff,0.471,0.492,10,-9.043,1,0.0468,0.627,0.000668,0.137,0.38,116.361,spotify:track:0AXHqychsqAuL0ZNXI3kWq,223240,4,calm
810,6YU1CWbu43zkv21W0FyN10,I Live for You (2014 Remaster),George Harrison,0.402,0.449,1,-9.745,1,0.0255,0.455,0.00603,0.116,0.23,71.074,spotify:track:6YU1CWbu43zkv21W0FyN10,217746,4,calm
811,3pMbjkN5k9z6kZ2bcEZH1s,Sapling,Foy Vance,0.447,0.458,10,-8.532,0,0.0702,0.585,0.000422,0.105,0.158,129.861,spotify:track:3pMbjkN5k9z6kZ2bcEZH1s,257853,4,calm
812,5zL6U9C5mmeaJSks7H4Xmw,How many miles,Mk.gee,0.763,0.411,5,-8.938,1,0.0397,0.821,0.392,0.11,0.566,137.989,spotify:track:5zL6U9C5mmeaJSks7H4Xmw,141871,4,calm
813,1LEK0kOPQrWihpzZO4rMkN,Cottage Roads,The Walters,0.567,0.391,7,-9.193,1,0.0272,0.891,0.00113,0.0966,0.162,100.022,spotify:track:1LEK0kOPQrWihpzZO4rMkN,181482,4,calm
814,4JvEicQI7CxOJxuI0xtpim,Mountains,Charlotte Day Wilson,0.54,0.399,10,-9.127,1,0.0524,0.77,0.0239,0.368,0.141,117.976,spotify:track:4JvEicQI7CxOJxuI0xtpim,249334,4,calm
815,5xxHfQuaXGEBHtsGbSXwI7,White Roses,Flyte,0.53,0.633,10,-7.078,1,0.0283,0.391,0.0152,0.142,0.605,140.186,spotify:track:5xxHfQuaXGEBHtsGbSXwI7,206446,4,calm
816,1emxi7e5EWFsJmwSKTuUDH,Honey Dove,Lee Fields & The Expressions,0.487,0.497,4,-5.776,0,0.064,0.124,0.167,0.109,0.195,160.317,spotify:track:1emxi7e5EWFsJmwSKTuUDH,246573,4,calm
817,6mUUv0qz4deyMO7jB5drzU,Smile,Durand Jones & The Indications,0.678,0.772,11,-8.001,0,0.0601,0.385,7.59e-05,0.451,0.777,104.7,spotify:track:6mUUv0qz4deyMO7jB5drzU,229404,4,calm
818,1wR6F2NFDjBlDAYEHnAPS9,Is There a Place I Can Go,Trudy and the Romance,0.229,0.456,3,-9.566,1,0.0354,0.127,0.162,0.097,0.271,199.935,spotify:track:1wR6F2NFDjBlDAYEHnAPS9,278413,3,calm
819,03rZ4jEeqvKjrqdRHPZmpp,Change,Sjowgren,0.645,0.295,10,-12.59,1,0.0272,0.62,0.419,0.195,0.343,75.902,spotify:track:03rZ4jEeqvKjrqdRHPZmpp,90227,4,calm
820,308prODCCD0O660tIktbUi,Sunblind,Fleet Foxes,0.562,0.686,7,-8.48,1,0.0249,0.31,0.0225,0.125,0.466,103.054,spotify:track:308prODCCD0O660tIktbUi,253613,4,calm
821,5CSWXnKRzx7vI4S4JFAunl,Our Way to Fall,Yo La Tengo,0.564,0.237,0,-14.653,1,0.032,0.718,0.766,0.0968,0.561,78.282,spotify:track:5CSWXnKRzx7vI4S4JFAunl,258427,4,calm
822,7boY9U14Ss41yLp320uVGX,Juniper,Katy Kirby,0.695,0.535,8,-9.149,1,0.0302,0.535,1.26e-05,0.238,0.811,116.03,spotify:track:7boY9U14Ss41yLp320uVGX,159453,4,calm
823,7xlhCrF1qme2kFUmynnaQq,Love Child,Raveena,0.907,0.338,7,-10.944,1,0.0897,0.454,0.0322,0.0418,0.848,95.989,spotify:track:7xlhCrF1qme2kFUmynnaQq,163072,4,calm
824,7xbsIq5auyv8sOuyOvlVAE,Great Big Bundle Of Love,Brenton Wood,0.74,0.719,5,-5.238,0,0.0959,0.207,0.0,0.0865,0.801,109.184,spotify:track:7xbsIq5auyv8sOuyOvlVAE,138227,4,calm
825,2ET7YTxeo4tn7BlUGs3t4Y,Line Of Fire,José González,0.652,0.16,7,-13.435,1,0.0781,0.885,0.314,0.0684,0.305,85.759,spotify:track:2ET7YTxeo4tn7BlUGs3t4Y,188080,4,calm
826,0YZBkk4ZTgTMZUKgjTVXMd,Run It,My Morning Jacket,0.595,0.532,5,-10.063,1,0.0487,0.711,0.00453,0.105,0.72,154.791,spotify:track:0YZBkk4ZTgTMZUKgjTVXMd,277093,4,calm
827,5Ia9AtWXI3DjcfVdlfczRl,Ayayai,Daniela Andrade,0.633,0.525,8,-7.653,0,0.0809,0.148,0.00352,0.144,0.559,79.98,spotify:track:5Ia9AtWXI3DjcfVdlfczRl,170013,4,calm
828,4itvVGU4tjNOiaAv4TrzsZ,Coolest fucking bitch in town,Haley Blais,0.533,0.504,10,-10.453,1,0.0313,0.522,0.00275,0.207,0.532,147.022,spotify:track:4itvVGU4tjNOiaAv4TrzsZ,296130,4,calm
829,2LflS98n1TRQb0Fcj1910h,More Than a Love Song,Black Pumas,0.532,0.784,7,-4.222,0,0.255,0.153,3.33e-05,0.121,0.523,94.022,spotify:track:2LflS98n1TRQb0Fcj1910h,287000,4,calm
830,2M9ro2krNb7nr7HSprkEgo,Fast Car,Tracy Chapman,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,spotify:track:2M9ro2krNb7nr7HSprkEgo,296800,4,calm
831,1Omt5bfz1tZUCqd26HxbS0,Beyond,Leon Bridges,0.581,0.687,6,-5.4,1,0.105,0.229,0.0,0.109,0.187,76.014,spotify:track:1Omt5bfz1tZUCqd26HxbS0,240600,4,calm
832,6Qyc6fS4DsZjB2mRW9DsQs,Iris,The Goo Goo Dolls,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,289533,3,calm
833,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,0.828,0.492,0,-9.744,1,0.0276,0.0644,0.00428,0.128,0.789,120.151,spotify:track:0ofHAoxe9vBkTCp2UQIavz,257800,4,calm
834,3SdTKo2uVsxFblQjpScoHy,Stand by Me,Ben E. King,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,spotify:track:3SdTKo2uVsxFblQjpScoHy,180056,4,calm
835,7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,Marvin Gaye,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,spotify:track:7tqhbajSfrz2F7E1Z75ASX,151667,4,calm
836,1sEDn0QkcjWGVoti0Da4kA,Babylon,David Gray,0.737,0.543,8,-10.403,1,0.0374,0.0598,0.00993,0.103,0.255,112.017,spotify:track:1sEDn0QkcjWGVoti0Da4kA,265667,4,calm
837,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,Beyoncé,0.652,0.749,0,-5.248,1,0.0886,0.0848,0.0,0.604,0.651,94.103,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,267413,4,calm
838,17phhZDn6oGtzMe56NuWvj,Lose Control,Teddy Swims,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,spotify:track:17phhZDn6oGtzMe56NuWvj,210689,3,calm
839,7MF7QAodbGzNYav5ZfIhAY,Midnight Train to Georgia,Gladys Knight & The Pips,0.595,0.379,10,-12.058,0,0.0454,0.271,2.81e-05,0.1,0.448,92.006,spotify:track:7MF7QAodbGzNYav5ZfIhAY,279333,4,calm
